dateTime,values
2023-09-08T08:15:00Z,2.774601221
2023-09-08T08:20:00Z,2.775969267
2023-09-08T08:25:00Z,2.774305344
2023-09-08T08:30:00Z,2.774612904
2023-09-08T08:35:00Z,2.775878906
2023-09-08T08:40:00Z,2.776330948
2023-09-08T08:45:00Z,2.779767036
2023-09-08T08:50:00Z,2.778679609
2023-09-08T08:55:00Z,2.775108337
2023-09-08T09:00:00Z,2.775309801
2023-09-08T09:05:00Z,2.768348694
2023-09-08T09:10:00Z,2.772871256
2023-09-08T09:15:00Z,2.771368265
2023-09-08T09:20:00Z,2.771661043
2023-09-08T09:25:00Z,2.775125265
2023-09-08T09:30:00Z,2.774774313
2023-09-08T09:35:00Z,2.768439531
2023-09-08T09:40:00Z,2.777246714
2023-09-08T09:45:00Z,2.774480343
2023-09-08T09:50:00Z,2.779144049
2023-09-08T09:55:00Z,2.778090477
2023-09-08T10:00:00Z,2.777453423
2023-09-08T10:05:00Z,2.785435438
2023-09-08T10:10:00Z,2.78115344
2023-09-08T10:15:00Z,2.780365229
2023-09-08T10:20:00Z,2.783926487
2023-09-08T10:25:00Z,2.778742313
2023-09-08T10:30:00Z,2.7884233
2023-09-08T10:35:00Z,2.778632641
2023-09-08T10:40:00Z,2.780425549
2023-09-08T10:45:00Z,2.778829813
2023-09-08T10:50:00Z,2.779763937
2023-09-08T10:55:00Z,2.785595179
2023-09-08T11:00:00Z,2.778228283
2023-09-08T11:05:00Z,2.782149315
2023-09-08T11:10:00Z,2.783162832
2023-09-08T11:15:00Z,2.78291893
2023-09-08T11:20:00Z,2.783935785
2023-09-08T11:25:00Z,2.787104607
2023-09-08T11:30:00Z,2.775002241
2023-09-08T11:35:00Z,2.788951635
2023-09-08T11:40:00Z,2.78702426
2023-09-08T11:45:00Z,2.783211946
2023-09-08T11:50:00Z,2.78195715
2023-09-08T11:55:00Z,2.775410175
2023-09-08T12:00:00Z,2.777415991
2023-09-08T12:05:00Z,2.778974056
2023-09-08T12:10:00Z,2.786021471
2023-09-08T12:15:00Z,2.790544748
2023-09-08T12:20:00Z,2.785266876
2023-09-08T12:25:00Z,2.791602373
2023-09-08T12:30:00Z,2.781539202
2023-09-08T12:35:00Z,2.783243179
2023-09-08T12:40:00Z,2.786326647
2023-09-08T12:45:00Z,2.78243947
2023-09-08T12:50:00Z,2.790798426
2023-09-08T12:55:00Z,2.789129257
2023-09-08T13:00:00Z,2.805668116
2023-09-08T13:05:00Z,2.797128201
2023-09-08T13:10:00Z,2.812844515
2023-09-08T13:15:00Z,2.78257823
2023-09-08T13:20:00Z,2.787181616
2023-09-08T13:25:00Z,2.799979925
2023-09-08T13:30:00Z,2.791031837
2023-09-08T13:35:00Z,2.785674572
2023-09-08T13:40:00Z,2.78749156
2023-09-08T13:45:00Z,2.792746067
